CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Acionista;Tipo_Classe_Acao_Preferencial;Quantidade_Acoes;Percentual_Acoes
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253910;Ordinária Classe A;31387035;11.266000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253910;Preferencial Classe A;115419176;98.034000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253914;Ordinária Classe A;229777514;82.479000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253915;Ordinária Classe A;214237;39.930000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253919;Ordinária Classe A;180140;33.575000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253920;Ordinária Classe A;234369;4.425000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253921;Ordinária Classe A;468739;8.850000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253922;Ordinária Classe A;1008064;19.034000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253923;Ordinária Classe A;234369;4.425000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253924;Ordinária Classe A;1131462;21.364000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253925;Ordinária Classe A;234369;4.425000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253926;Ordinária Classe A;431000;8.138000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253927;Ordinária Classe A;501425;9.468000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253928;Ordinária Classe A;41139;0.777000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253929;Ordinária Classe A;501425;9.468000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253930;Ordinária Classe A;468739;8.850000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253931;Ordinária Classe A;41138;0.777000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253934;Ordinária Classe A;5296238;100.000000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253935;Ordinária Classe A;64093;11.946000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253940;Ordinária Classe A;78055;14.548000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253941;Ordinária Classe A;536525;100.000000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253942;Ordinária Classe A;17425352;6.255000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253942;Preferencial Classe A;426619;0.362000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253947;Preferencial Classe A;1888196;1.604000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253948;Ordinária Classe A;278589901;100.000000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253948;Preferencial Classe A;117733991;100.000000
44.067.725/0001-72;2023-12-31;3;132608;VIA BRASIL BR 163 CONCESSIONÁRIA DE RODOVIAS S.A.;7253951;Ordinária Classe A;250000000;100.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359289;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359290;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359291;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359292;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359293;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359294;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359298;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359299;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359300;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359340;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359341;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359345;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359349;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359350;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359351;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359352;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359353;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359354;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359355;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359356;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359357;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359358;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359359;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359360;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359361;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359362;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359363;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359364;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359365;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359366;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359367;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359368;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359374;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359376;;0;0.000000
44.319.688/0001-42;2023-12-31;2;135949;CONCESSIONÁRIA DO SISTEMA RODOVIÁRIO RIO-SÃO PAULO S.A;7359377;;0;100.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344804;Preferencial Classe A;7575758;20.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344804;Preferencial Classe B;2424242;20.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344812;Preferencial Classe A;10606060;28.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344812;Preferencial Classe B;3393940;28.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344816;Preferencial Classe A;10606060;28.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344816;Preferencial Classe B;3393940;28.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344820;Preferencial Classe A;9090910;24.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344820;Preferencial Classe B;2909090;24.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344826;Preferencial Classe A;37878788;100.000000
44.854.238/0001-50;2023-12-31;3;135504;PARSAN S.A.;7344826;Preferencial Classe B;12121212;100.000000
45.242.914/0001-05;2023-12-31;4;131429;C&A MODAS S.A.;7235162;Ordinária Classe A;2650500;2.479000
45.242.914/0001-05;2023-12-31;4;131429;C&A MODAS S.A.;7235215;Ordinária Classe A;104275232;97.521000
45.242.914/0001-05;2023-12-31;4;131429;C&A MODAS S.A.;7235216;Ordinária Classe A;106925732;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314624;Ordinária Classe A;550000000;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314625;Preferencial Classe A;115419176;98.034000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314625;Ordinária Classe A;31387035;11.266000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314627;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314628;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314629;Ordinária Classe A;229777514;82.479000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314630;Ordinária Classe A;214237;39.930000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314632;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314633;Ordinária Classe A;1000;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314634;Ordinária Classe A;180140;33.575000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314636;Ordinária Classe A;5296240;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314637;Ordinária Classe A;5296240;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314639;Ordinária Classe A;142148;26.494000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314640;Ordinária Classe A;536525;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314641;Ordinária Classe A;17425352;6.255000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314641;Preferencial Classe A;426619;0.362000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314646;Preferencial Classe A;1888196;1.604000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314647;Preferencial Classe A;117733991;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314647;Ordinária Classe A;278589901;100.000000
45.456.117/0001-12;2023-12-31;4;133995;ÁGUAS DO SERTÃO S.A.;7314650;Ordinária Classe A;550000000;100.000000
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;7324911;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;7324914;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;7324959;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;7324962;Ordinária Classe A;130032;100.000000
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;7324990;Ordinária Classe A;159689;100.000000
47.508.411/0001-56;2023-12-31;9;134287;CIA BRASILEIRA DE DISTRIBUICAO;7324992;Ordinária Classe A;159689;100.000000
50.926.955/0001-42;2023-12-31;9;136697;VULCABRAS S.A.;7375408;Ordinária Classe OR;680144;100.000000
50.926.955/0001-42;2023-12-31;9;136697;VULCABRAS S.A.;7375410;Ordinária Classe OR;680144;100.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188799;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188800;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188801;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188802;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188803;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188827;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188828;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188829;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188830;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188831;;0;0.000000
51.466.860/0001-56;2023-03-31;7;129782;SAO MARTINHO S.A.;7188832;;0;0.000000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386184;Preferencial Classe A;30891817;50.736000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386188;Preferencial Classe A;88343;0.145000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386189;Preferencial Classe A;4049682;6.651000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386207;Preferencial Classe A;492000;0.808000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386225;Preferencial Classe A;4906516;8.058000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386232;Preferencial Classe A;41750;0.069000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386253;Preferencial Classe A;79232;0.130000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386254;Preferencial Classe A;6026320;9.897000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386259;Preferencial Classe A;14311904;23.505000
56.643.018/0001-66;2023-12-31;7;137433;EUCATEX S.A. INDUSTRIA E COMERCIO;7386260;Preferencial Classe A;60887564;100.000000
60.398.369/0004-79;2023-12-31;9;137060;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;7381534;Ordinária Classe A;8214848;100.000000
60.398.369/0004-79;2023-12-31;9;137060;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;7381541;Ordinária Classe A;8214848;100.000000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386301;Preferencial Classe A;48724272;17.764000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386301;Preferencial Classe B;21250652;18.119000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386302;Preferencial Classe A;48997760;17.863000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386302;Preferencial Classe B;21250652;18.119000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386303;Preferencial Classe A;24532608;8.944000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386303;Preferencial Classe B;10625326;9.060000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386304;Preferencial Classe A;19819252;7.226000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386304;Preferencial Classe B;8069676;6.881000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386305;Preferencial Classe A;13158820;4.797000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386305;Preferencial Classe B;8069676;6.881000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386306;Preferencial Classe B;10625326;9.060000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386306;Preferencial Classe A;24532608;8.944000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386307;Preferencial Classe A;47954944;17.483000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386307;Preferencial Classe B;21250652;18.119000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386309;Preferencial Classe A;46571044;16.979000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386309;Preferencial Classe B;16139360;13.761000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386310;Preferencial Classe A;274291308;100.000000
60.651.809/0001-05;2023-12-31;5;137466;SUZANO HOLDING S.A.;7386310;Preferencial Classe B;117281320;100.000000
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;7243379;Preferencial Classe A;4106;0.956000
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;7243379;Ordinária Classe A;2181;0.657000
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;7243410;Preferencial Classe A;425497;99.044000
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;7243410;Ordinária Classe A;329813;99.343000
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;7243411;Preferencial Classe A;429603;100.000000
60.730.348/0001-66;2023-12-31;2;131732;CIA MELHORAMENTOS DE SAO PAULO;7243411;Ordinária Classe A;331994;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338805;Preferencial Classe A;798;0.002000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338806;Preferencial Classe A;672;84.211000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338807;Preferencial Classe A;4841689;33.825000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338807;Preferencial Classe B;7064464;29.004000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338817;Preferencial Classe A;9472192;66.175000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338817;Preferencial Classe B;17292292;70.996000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338818;Preferencial Classe A;14313881;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338818;Preferencial Classe B;24356756;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338819;Preferencial Classe A;126;15.789000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338820;Preferencial Classe A;79371;48.122000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338820;Preferencial Classe B;1343676;57.662000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338820;Preferencial Classe C;129423;58.865000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338820;Preferencial Classe D;1329359;64.547000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338820;Preferencial Classe E;4343374;64.257000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338820;Preferencial Classe F;17060742;78.557000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338830;Preferencial Classe A;85565;51.878000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338830;Preferencial Classe B;986595;42.338000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338830;Preferencial Classe C;90440;41.135000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338830;Preferencial Classe D;730158;35.453000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338830;Preferencial Classe E;2415971;35.743000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338830;Preferencial Classe F;4656782;21.443000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338831;Preferencial Classe A;164936;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338831;Preferencial Classe B;2330271;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338831;Preferencial Classe C;219863;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338831;Preferencial Classe D;2059517;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338831;Preferencial Classe E;6759345;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338831;Preferencial Classe F;21717524;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338834;Preferencial Classe A;798;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338835;Preferencial Classe A;11595321;33.018000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338844;Preferencial Classe A;13125208;37.374000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338846;Preferencial Classe A;4841689;33.825000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338846;Preferencial Classe B;7064464;29.004000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338856;Preferencial Classe A;9472192;66.175000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338856;Preferencial Classe B;17292292;70.996000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338857;Preferencial Classe A;14313881;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338857;Preferencial Classe B;24356756;100.000000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338859;Preferencial Classe A;79371;48.122000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338859;Preferencial Classe B;1343676;57.662000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338859;Preferencial Classe C;129423;58.865000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338859;Preferencial Classe D;1329359;64.547000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338859;Preferencial Classe E;4343374;64.257000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338859;Preferencial Classe F;17060742;78.557000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338869;Preferencial Classe A;85565;51.878000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338869;Preferencial Classe B;986595;42.338000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338869;Preferencial Classe C;90440;41.135000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338869;Preferencial Classe D;730158;35.453000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338869;Preferencial Classe E;2415971;35.743000
60.770.336/0001-65;2023-12-31;20;135011;BCO ALFA DE INVESTIMENTO S.A.;7338869;Preferencial Classe F;4656782;21.443000
